id	GSM2225183	GSM2225184	GSM2225185	GSM2225186	GSM2225187	GSM2225188	GSM2225189	GSM2225190	GSM2225191	GSM2225192	GSM2225193	GSM2225194	GSM2225195	GSM2225196	GSM2225197	GSM2225198	GSM2225199	GSM2225200	GSM2225201	GSM2225202	GSM2225203	GSM2225204	GSM2225205	GSM2225206	GSM2225207	GSM2225208	GSM2225209	GSM2225210	GSM2225211	GSM2225212	GSM2225213	GSM2225214	GSM2225215	GSM2225216	GSM2225217	GSM2225218	GSM2225219	GSM2225220	GSM2225221	GSM2225222	GSM2225223	GSM2225224	GSM2225225	GSM2225226	GSM2225227	GSM2225228	GSM2225229	GSM2225230	GSM2225231	GSM2225232	GSM2225233	GSM2225234	GSM2225235	GSM2225236	GSM2225237	GSM2225238	GSM2225239	GSM2225240	GSM2225241	GSM2225242	GSM2225243	GSM2225244	GSM2225245	GSM2225246	GSM2225247	GSM2225248	GSM2225249	GSM2225250	GSM2225251	GSM2225252	GSM2225253	GSM2225254	GSM2225255	GSM2225256	GSM2225257	GSM2225258
 IGSF3 	7.82994150657895	7.48203738157895	7.40139466447368	8.08489606578947	7.34092505263158	7.24650979605263	7.20488325	6.49016242105263	5.71222723684211	6.76623565131579	6.83386801973684	7.41532842763158	7.52866188157895	7.29350818421053	8.25881885526316	7.40650502631579	6.37607845394737	6.51342536184211	6.59143205921053	7.45173655921053	8.28772821052632	7.68090023026316	5.67382019736842	6.62563865789474	6.92692333552632	7.68472179605263	6.48491625	6.69650788157895	7.94523619078947	5.80530151315789	7.12121320394737	6.88805009868421	6.79370322368421	7.53507482894737	7.10725899342105	8.49302369736842	7.02180167763158	7.85299852631579	6.47272192763158	5.98366200657895	6.08031565131579	6.46438352631579	5.48526208552632	6.13588591447368	6.10639802631579	5.82394898026316	5.60944786184211	6.20218588815789	6.20566758552632	6.27963643421053	6.36822963815789	5.91116208552632	6.06325205921053	6.04725806140351	5.97940086842105	6.22535575657895	5.78735210526316	6.08337676973684	5.98751448026316	6.44364607894737	6.22445367763158	6.05793598684211	6.70815300657895	5.66742765789474	5.91116208552632	5.84131688815789	6.27717880921053	5.99717545394737	6.30064186842105	6.25709073684211	6.07058632236842	6.09595531578947	6.02206975657895	6.13925602631579	5.94789109210526	6.07124469078947
 C1orf162 	9.32903885526316	7.75446262938596	7.71744809868421	6.64053796052632	8.75739065131579	9.17386114473684	7.50527725	7.64868454605263	7.63262569078947	8.43770402631579	7.65037950657895	7.43108523684211	6.10075742105263	7.51809817105263	6.51522696052632	8.58171955263158	7.39886511842105	6.71100523026316	5.66815386842105	6.84675201315789	7.35172377631579	7.19818874342105	7.11083678289474	7.44514128947368	7.72973755921053	6.69118360526316	6.60539793421053	8.77753802631579	8.63760614473684	8.24075497368421	7.705945375	7.61180411842105	8.45699078289474	7.00775061842105	6.52347526973684	7.0199684868421	9.18311430263158	9.30192656578947	8.74687515789474	9.57536296052632	9.58706243421053	9.75193969736842	9.60725388815789	9.11588602631579	9.3325248618421	8.99515367105263	9.89736611842105	9.28837980263158	9.09916457236842	8.83150657894737	9.18311430263158	9.518596875	7.93892401973684	8.8898296381579	8.89303666447368	8.4856291381579	8.68834672368421	8.896818375	8.58982018421053	9.77736421052631	8.89235226315789	9.1785756118421	8.95809101315789	9.63621481578947	8.93166273026316	8.60144572368421	9.13581453947368	8.70152343421053	9.32306998684211	8.90081032894737	8.76777359210526	8.40683686842105	9.34857770394737	9.36074236842105	9.38827869736842	9.42736594736842
 TIPIN 	6.55007008552632	6.70690622368421	7.18876403289474	7.03076482894737	7.73594643421053	5.32334442763158	6.80023382894737	6.31959796710526	6.81777254605263	5.96485219736842	6.10797721710526	6.66163327631579	6.83359046710526	6.11084353947368	6.41918022368421	6.92777545394737	6.49655974342105	7.16335170394737	7.26257867105263	7.47603921052632	7.31559219736842	6.25959274342105	6.64494792763158	6.08893307894737	7.07678848026316	7.59995707894737	7.24524365789474	6.21983978289474	6.29207315789474	6.63162893421053	6.19577225	6.00662578947368	6.27397940131579	7.1358388618421	7.77826464473684	7.77591654605263	5.662125	7.44514128947368	5.336581875	5.55933034210526	6.03616968421053	5.14774608552632	6.24637522368421	5.25603863815789	5.39133685526316	6.37199567105263	6.07450734210526	5.47426254605263	5.66275783552632	5.81238618421053	5.63652914473684	6.14384009210526	5.88494773026316	5.47775401315789	5.98850825	5.70914199342105	5.86958854605263	5.85331589473684	5.641805375	5.08691697368421	5.64094503947368	5.74255892105263	5.86306118421053	6.01863467763158	5.65811078289474	5.79170907236842	5.40204486184211	6.05321023684211	5.41815896052632	5.38703153947368	5.76004586184211	5.35960488815789	5.30223167763158	6.19874476315789	6.31178668421053	5.35960488815789
 CCNE1 	7.35751971052632	5.72786548684211	7.28228482894737	8.02726368421053	6.21642475657895	4.79760052631579	4.73358275	5.36953375	7.52465534210526	5.43045707894737	4.5468168618421	5.59268689473684	6.03288890789474	5.16928167105263	5.43479107236842	6.95132485526316	6.56079169078947	7.30130123684211	7.18933815789474	7.08734867763158	5.40204486184211	5.64412376315789	4.96965992763158	4.75073772368421	5.80638540789474	7.05777172368421	7.57522636842105	5.58613892763158	6.0104124868421	5.95823542763158	5.17594418421053	5.48112040789474	5.53895001754386	6.15680248026316	6.80051192763158	6.81605691447368	5.66958232236842	7.11535480263158	5.24731165789474	4.57160219078947	4.73596892763158	4.34936131578947	4.77891743421053	4.49729083552632	4.71557894298246	4.74506352631579	4.83920390789474	5.138221125	4.80674482236842	4.71603417763158	4.97359161184211	4.96358900657895	4.49031269078947	4.52116361842105	4.58454943421053	4.78971820394737	4.72375773684211	4.33405870394737	4.77247494736842	4.63869865131579	4.59119365131579	4.77247494736842	4.43498628947368	4.67139253289474	4.71745609210526	4.64205579385965	4.84305659210526	4.36595009210526	4.65176282894737	4.73873035526316	4.72897702631579	4.58649840789474	5.02484123903509	4.72181775	4.39124230263158	4.61280155921053
 THRSP 	4.70275584868421	10.632502375	7.67342682894737	5.32910169736842	6.52899253947368	4.83317951315789	9.68120298684211	5.20011218421053	5.26033468421053	9.83542107894737	4.33470111842105	10.9562419736842	5.00965011842105	6.96427201315789	5.25268427631579	6.9367412631579	7.30810452631579	5.43367210526316	4.63326902631579	7.47194299342105	5.72931219078947	7.85236427631579	4.93766718859649	8.44553347368421	7.21580392105263	6.51799236842105	10.6562731578947	10.985543125	4.78029190131579	4.29465668421053	8.21550223684211	5.17506094736842	4.74024352631579	8.35802835526316	11.6761784210526	5.99560946052632	6.69737822368421	5.32838166447368	9.68744102631579	10.3678438618421	8.56819892763158	8.84918464473684	10.9993032236842	10.4699584473684	10.8195660526316	9.89886346710526	10.8901836907895	10.9200686052632	9.51631882894737	9.36344082894737	10.8539925	10.8166563289474	9.90976493421053	9.47020205263158	9.95732450657895	11.3649813157895	11.1712400592105	10.5816492697368	9.46739761842105	10.6867515789474	10.0268876973684	10.4811592105263	9.78286724342105	10.0582338026316	9.78141567105263	10.4874231973684	11.2534809210526	9.30702690789474	9.59313442763158	10.4181221184211	11.5755433618421	9.85822269736842	10.1753318157895	9.78286724342105	9.25507827631579	10.5310083026316
 APOA5 	5.530014625	9.382849	6.62619360526316	8.32402315789474	8.3930855	9.06747609210526	10.2448467368421	8.69173249342105	8.79058055263158	7.39886511842105	8.91084475	10.6867515789474	9.37264038157895	8.57154166447368	9.27710397368421	8.56556643421053	7.16538983552632	11.3009743026316	10.5248119605263	8.18952657894737	6.22163423026316	7.19485514473684	8.11097723026316	9.16191697368421	9.94709607894737	8.88584460526316	7.40975769736842	7.98066675	6.48302015131579	6.59329672368421	6.75119998026316	8.43338940131579	6.14895034210526	8.50429861842105	8.60523643421053	8.38716589473684	9.48493393421053	5.54459514473684	10.9595827631579	10.4763790394737	9.96310814473684	11.0063603421053	10.8294963157895	10.9671653947368	10.8485510526316	10.4492111578947	9.95875757894737	10.0332267697368	10.1816688421053	10.9454253486842	11.0063603421053	10.6303878684211	10.8069992105263	10.2870280789474	10.4406279342105	10.980915	10.7464223684211	10.3851343157895	10.0184315657895	10.4516275394737	9.58397223684211	10.2998775855263	10.6819839473684	10.5572933223684	9.81318453947368	9.6106607631579	10.3531773289474	10.4640655131579	9.95118942105263	10.9637169736842	10.5427656315789	10.1105434342105	10.2407744078947	9.41914390131579	10.9084067105263	10.1659044342105
 PSPH 	9.75337459868421	8.39720860526316	9.58612431578947	9.69299646710526	10.0480597368421	8.1747248881579	8.00980347368421	7.90725940789474	9.66344636184211	8.55499681578947	7.46263907236842	7.93012982894737	8.65544522368421	8.00567883552632	7.86925614473684	8.57810518421053	7.96809777631579	8.41947459210526	9.04917818421053	8.07670585526316	9.7320647368421	8.320426	9.78662220394737	7.46427775	8.61766400657895	9.11200969736842	8.34828685526316	7.28982838157895	8.33142964473684	7.83852090789474	7.97828584210526	7.89126813157895	7.63888549342105	9.63141678947368	9.53122315131579	8.83566911842105	7.44736598684211	9.43107017105263	7.37153627631579	7.12391032894737	6.79339367105263	6.91044603947368	7.27836859649123	7.08434102631579	7.62222810526316	7.64470260526316	6.98303617105263	7.68699741447368	7.64327418421053	7.37749281578947	7.58176836842105	7.19297911842105	7.85641609210526	6.90680988815789	7.14365296710526	7.69165890789474	7.52308979605263	6.84848780921053	7.45646719736842	7.62319225	7.10267321052632	7.50768481578947	7.35789044078947	7.21963259210526	6.671328	7.28505258552632	7.43108523684211	7.55489409210526	6.74755768421053	6.86967038157895	7.93705268421053	7.12089339473684	7.59964634210526	7.34771332894737	6.89535494736842	7.18810892763158
 PGM5 	4.29807727631579	6.89827256578947	4.25392644736842	4.37309348684211	4.35045806578947	4.76830030263158	5.16258674342105	4.09000690789474	5.218536	7.04383057894737	5.51701355263158	5.82671021052632	4.296906	5.77402292763158	4.37037281578947	5.61230409210526	7.29859959210526	5.69646564473684	4.92697693421053	4.63869865131579	4.73311668421053	4.76472870394737	4.87736168421053	5.09888751315789	4.85166625	4.67671896710526	4.51780843421053	5.29533299561403	4.13503057894737	4.73454575657895	4.91141126315789	4.45223309210526	4.36539246052632	4.65032805921053	4.47622980263158	4.25141978289474	6.23824559210526	5.26523657894737	5.85533357894737	6.56377347368421	6.47792059210526	6.05640142105263	6.58252486842105	6.53533907894737	6.014729875	6.17713952631579	6.77993621052632	6.22535575657895	7.05599070394737	5.96888080263158	6.26506269736842	6.64770005921053	6.64114075	5.66390205921053	6.54452484210526	6.08996565131579	6.90209865131579	6.28358465131579	6.39039459868421	6.28332751315789	6.27717880921053	6.48402961842105	7.02154103947368	6.22891392105263	5.96753674342105	6.083693875	6.32292584868421	6.22412267763158	5.53080967105263	5.54955255263158	6.39728773684211	6.03115739473684	6.15414195394737	6.60606332894737	6.59758957894737	5.96987175
 BARD1 	7.339285375	7.01083809210526	8.23539081578947	6.85795564473684	7.72158505263158	6.45576080921053	7.48174001315789	6.40960985526316	6.95043204605263	6.42367844736842	6.45970983552632	6.35335921052632	7.105457375	6.7609162368421	6.94575948026316	7.99085902631579	7.34708190789474	7.00655516447368	8.83095435526316	7.96521271052632	7.42651233552632	7.33421040789474	6.91449363157895	6.59113957236842	6.78527429605263	7.44063234210526	8.01326419736842	7.08186961842105	6.91136772368421	7.57337286184211	6.71132476973684	6.463112875	7.28560714035088	6.23306999342105	6.92857961842105	7.40006153289474	6.19315723684211	7.69762373684211	5.35722844736842	6.30659809210526	6.80406689473684	6.56196996710526	6.07952435526316	5.94997451315789	5.63912871052632	6.43921251973684	6.52655585526316	6.28243008552632	6.38564757894737	6.30714251315789	5.81873838157895	5.99500113157895	6.01536102631579	6.28775898026316	6.73565056578947	5.66034767105263	5.85331589473684	6.03616968421053	6.17112909868421	6.28838653947368	6.47730186842105	5.90180101973684	5.90562134868421	6.11349321710526	5.98850825	6.01167536842105	6.53804811184211	5.42749777631579	6.21642475657895	5.73003973684211	5.77266649342105	6.11029519736842	6.20354706578947	6.53894225657895	6.16393268421053	5.54754166447368
 HMGCL 	7.91354365789474	9.46153577631579	8.90608088157895	8.71992525	9.81665971710526	10.1628444342105	10.4832743026316	8.71760842763158	9.35369356578947	9.92061286842105	10.2636683157895	10.0882429868421	10.0153352763158	9.02205343421053	10.3756661447368	9.78017746052632	9.68853984210526	8.92166068421053	8.62637220394737	9.05582525	9.25643377631579	9.45623603947368	8.87632211842105	9.70019835526316	10.0850304210526	9.06415628947368	8.63201789473684	9.70147152631579	9.86391409210526	7.75646842763158	9.94537213815789	9.93733218421053	8.66275085526316	9.09325063157895	9.66601592105263	9.94537213815789	9.12431523684211	9.37166164473684	10.3998011578947	10.5399294736842	10.0211767894737	9.95279715789474	10.3661206184211	10.8733510986842	10.4201245789474	10.5399294736842	10.2374252105263	10.3678438618421	10.5399294736842	10.7435628947368	10.59356925	10.7377003947368	10.8667171052632	10.2532324210526	10.5268980263158	10.5224414736842	10.4578728026316	10.1337508684211	10.4679474276316	10.2151757631579	10.4112316907895	10.2800579342105	10.7243549342105	10.1628444342105	9.85970092105263	10.6794310723684	10.5289266973684	10.5268980263158	10.0138550263158	10.3378509342105	10.3231758026316	10.2617203421053	10.5884375394737	10.5710592894737	10.5514935657895	10.2654720263158
 BCKDHB 	8.02189590789474	8.90322294078947	8.64729628947368	9.31873171052632	8.71312743421053	9.33894020394737	9.99935194736842	9.385478	9.87468885526316	8.57612034210526	9.76271542105263	8.31872684868421	9.48771975657895	8.90608088157895	8.93420213157895	8.92412439473684	9.48771975657895	10.0021052631579	10.2716349868421	8.92757540789474	8.8776142368421	9.30876210526316	10.5200177105263	10.2834285855263	8.97814163157895	9.32236322368421	10.1559928684211	8.84725014473684	8.08016460526316	8.81923744736842	8.7865152631579	9.47215986842105	7.82784741447368	9.20558178947369	9.28735298026316	9.40007525	8.25979190789474	8.09400101315789	10.1738379210526	10.2959860789474	9.96756373026316	10.1526868815789	10.3070507763158	10.5399294736842	10.5133226052632	10.6845555263158	10.0281496578947	9.81318453947368	10.4492111578947	9.79545693421053	9.74162577631579	10.5200177105263	10.1659044342105	10.4240636776316	10.3231758026316	10.3777402631579	10.2151757631579	10.2104163289474	10.089566375	10.0993774802632	10.2070947105263	10.2207187236842	9.81787958552632	10.3623703486842	9.88025726315789	10.5109222236842	9.78662220394737	10.1559928684211	9.75934686842105	10.0448771710526	10.1073907171053	10.4224083421053	10.1236672631579	10.2266538552632	10.2674059078947	9.99104282894737
 LIN9 	5.46543493421053	4.81377808552632	5.57000797368421	4.66688844736842	5.16258674342105	4.26754898684211	5.01372310526316	5.9125425	5.52680671052632	5.51589668421053	4.67723083552632	4.33220918421053	4.42174125657895	5.15201918421053	5.57778555263158	4.95907009868421	5.06527689473684	4.25501965131579	7.2160693881579	5.06698040789474	4.48177430263158	4.67232522368421	6.67916903289474	5.5375685131579	5.29256722368421	4.25827684210526	6.32966711842105	4.64364600657895	4.74244648026316	5.55831956578947	4.51521878947368	4.61526517763158	4.33285956578947	5.31825331578947	5.68465672368421	5.42242983552632	4.43703523026316	4.85166625	4.02341247368421	4.09472958552632	4.09777067105263	3.78645352631579	4.49848344736842	4.04451248026316	4.51638082894737	4.63612842763158	4.62468904605263	3.93502604605263	4.26099007236842	3.83069008552632	3.77638239473684	3.96232107894737	3.93259642763158	3.83136129605263	3.98032172368421	3.71943069736842	4.07830905921053	3.81964397368421	4.07438339473684	3.76959485526316	4.39124230263158	3.96483323026316	4.15669351315789	4.30591653289474	3.93370364473684	4.26263516447368	4.18553007894737	4.17651503289474	3.75359479605263	3.69824963157895	3.93259642763158	3.54335466447368	3.74708292105263	4.20766486184211	4.25776376973684	3.64439468421053
 MMAA 	7.09673780263158	7.25213708552632	7.08292536184211	7.865876	6.61038307236842	7.05711553289474	7.77653930921053	8.6259095	7.95182977631579	7.29735181578947	8.78135309868421	6.83522819078947	6.36148786842105	7.90361298684211	7.59250897368421	7.63398303947368	7.30103273026316	7.66082648026316	7.20696582894737	7.83132031578947	6.70031273026316	6.3591405	8.17764289473684	8.65262665131579	7.25607816447368	7.38145567105263	7.61568095394737	7.16107598684211	7.58277301315789	7.00960542105263	6.31208589473684	8.18910592763158	6.18904396052632	7.248935875	7.02595127631579	7.18574334210526	7.63685066447368	6.16653230921053	8.08802743421053	8.23909553947368	7.46399476315789	7.92085534210526	8.619746125	8.47419247368421	8.7248432631579	8.80647251315789	8.54875965789474	8.35704738157895	8.61766400657895	8.27613317105263	8.37360368421053	8.78465196052632	8.39805907894737	8.88461994736842	8.57200978947368	8.580841125	8.51464311842105	8.45617011842105	8.52756194736842	8.32442169736842	8.20709601973684	8.67768234210526	7.71114017105263	8.21675771052632	8.54535988157895	8.66984984210526	8.19869659210526	8.70032361842105	8.21750875657895	8.21709160526316	8.48367964473684	8.57037759210526	8.42325493421053	8.21305520394737	8.238737	8.54170746710526
 PEMT 	7.53447148245614	10.2636683157895	7.56098818421053	8.22398143421053	8.74290407894737	11.0431407894737	10.0124609473684	9.00154860526316	9.48674921052632	10.6353906118421	8.60523643421053	10.4679474276316	10.5616881644737	10.7102550592105	10.7687010526316	8.68834672368421	8.56925207894737	10.6586988486842	10.7915221052632	8.61336735526316	8.58540339473684	9.49562776315789	10.9454253486842	8.85272480263158	9.01240856578947	8.15028638157895	7.30675697368421	9.35178320394737	10.1508783684211	10.1012038092105	9.19143909868421	10.5448193947368	7.502054375	9.47949686842105	9.4965232631579	8.72217436184211	8.22620032236842	8.74984081578947	10.5474528815789	11.7708852631579	9.95732450657895	10.6460695065789	10.7193038157895	10.8941682894737	11.0740943421053	10.863605	10.980915	11.3484519736842	11.0183475	11.1674026381579	11.1188465789474	11.3649813157895	11.2682628947368	10.8451030921053	10.9637169736842	11.2534809210526	10.8358486184211	11.0140602631579	10.9392234210526	11.0328209210526	10.5907720131579	11.1106564144737	11.0328209210526	10.4988326447368	10.6431691315789	10.8010626644737	11.523135	11.0140602631579	10.5772962763158	10.6249817763158	11.2051207236842	11.0621874868421	11.3649813157895	11.0360736710526	11.0665635526316	11.4381290789474
 NPC1 	9.00154860526316	8.91586140789474	9.76271542105263	9.1778705	8.56297509210526	8.46252186842105	8.00342026096491	8.02189590789474	7.79356632894737	8.91260800657895	7.30163984210526	8.20581623684211	9.12431523684211	8.1925969868421	9.93853721710526	8.95865144736842	8.83635986842105	8.15765011184211	8.06413230921053	8.39848990789474	8.62318731578947	8.40142334210526	8.74174418421053	6.85821477631579	7.79387736842105	7.99554572368421	7.94372626315789	8.94024510526316	8.13862281578947	8.49490255263158	9.72973565789474	8.98564319078947	8.51164034210526	8.43094797368421	8.10620077631579	8.68130594078947	8.26409890350877	11.0621874868421	6.94403835526316	7.25367751315789	7.60024914473684	6.92610370394737	7.25744664473684	7.03974823684211	7.06784334210526	7.32614201973684	7.53153615789474	7.69165890789474	7.47033526315789	7.23863930921053	7.11190479605263	7.59697933552632	7.12183628289474	7.67244336842105	7.89210384210526	7.26795698684211	7.28715555263158	7.91167121710526	7.88044797368421	7.39416759210526	7.58882285526316	7.47769517763158	7.60083498684211	7.70995486842105	6.82742081578947	7.62319225	7.59077992105263	7.39488371052632	7.72052490789474	7.2694734627193	6.79572197368421	7.47701481578947	7.37015021052632	7.31828161842105	7.57861374342105	7.53089092105263
 NME1 	10.1337508684211	9.2231112368421	9.69906092105263	8.46202547368421	9.87468885526316	9.12591717105263	9.27054046052632	9.13581453947368	8.62803648684211	9.5646365	8.67280657894737	9.8430707368421	11.2949827631579	8.95668669736842	9.62756982236842	9.56653307894737	10.1270275263158	9.41353871052632	8.73768434210526	10.1867815131579	10.1643923092105	9.41914390131579	9.04865975	8.54936118421053	10.1364679473684	9.81787958552632	10.6867515789474	9.61797820394737	10.1920121184211	10.1441236973684	9.1252085	9.06415628947368	8.67555807236842	9.62835639473684	9.24904543421053	9.88533714473684	9.12673000657895	10.4452833881579	8.62025686842105	8.12598187938596	7.98891776315789	8.45323165789474	8.76199722368421	8.57924634210526	8.53306749342105	8.42461599342105	8.37360368421053	9.02760960526316	8.82058106578947	8.84372331578947	8.94354605921053	7.93954916447368	9.32903885526316	8.27391872368421	8.22668766447369	8.48950078289474	8.47160236842105	7.52206765131579	8.58925431578947	8.25592928947368	8.27713178947368	8.54269386842105	8.36599047368421	7.69264707894737	8.70441122368421	7.84177247368421	8.6787978881579	8.42741367105263	8.69373540789474	8.41471111842105	8.86430710526316	8.64893442105263	8.7852482368421	8.39625581578947	8.44130405263158	8.69319759868421
 GDAP1 	6.78986934210526	7.27542569736842	7.63918448684211	5.34114106578947	8.15028638157895	5.67415115789474	6.74694686842105	6.71210314473684	6.49282780921053	6.87411722368421	5.28239921052632	6.86438068421053	7.54199843640351	6.69476475657895	6.60508792763158	7.30810452631579	9.33610188157895	6.50531727631579	7.34585514473684	7.92085534210526	6.88954173026316	7.53842177631579	6.87686203947368	5.65778014473684	7.37653682894737	5.56173205921053	6.70748918421053	8.70948727631579	5.60453682894737	6.61169107236842	6.73238106578947	5.83982330263158	6.69650788157895	7.37749281578947	7.7184618618421	7.30614248026316	6.62261677631579	6.76651939473684	5.35354139473684	5.1468825	5.28866476973684	5.79517026315789	6.16653230921053	5.50891761184211	5.36087684868421	5.10919328947368	5.71056569078947	5.54421578508772	5.62414783552632	5.54110978947368	5.63427600657895	5.62379498026316	6.06431094078947	5.782184125	5.51589668421053	5.39451665131579	5.38055605482456	5.59739921052632	5.99089698026316	4.91021267105263	5.72394644736842	5.41815896052632	5.62017134868421	5.72122289473684	5.10152770394737	5.53658303947368	5.34230153289474	6.22766940131579	6.23824559210526	5.234743	5.56074944078947	4.84783375	5.46014338157895	5.59520813157895	5.68465672368421	5.03986
 GJC1 	7.77758580263158	4.5468168618421	6.54695479605263	8.74859380263158	5.5128241381579	6.43524467105263	5.24005159210526	5.124691	7.41317606578947	6.23604080263158	7.32578015789474	6.02240686184211	5.08474184210526	6.32482722368421	7.52275831578947	7.39738365789474	5.86169068421053	5.62984021052632	5.70272503947368	5.78117577631579	6.96255484210526	5.61729476973684	6.07249625	6.014729875	6.30629506578947	7.67716188157895	5.73325144078947	6.29083789473684	7.43070384210526	6.00730311184211	5.76427676315789	4.77009774342105	8.30134319736842	5.66316841447368	5.93121061842105	4.7678635	6.60363174342105	6.75179813157895	4.57452235526316	4.99068172368421	4.66941994736842	4.87412732894737	4.79846502192982	4.65603179605263	3.41538555263158	4.33971951315789	5.08650001973684	5.16381898026316	4.96314563157895	4.83184561184211	5.28202430921053	4.53841354605263	4.70047751973684	5.08474184210526	5.19001047368421	4.3945516118421	4.58761407894737	4.16017011842105	5.26489385745614	4.74185642105263	5.47106155921053	4.41376882894737	4.22661932236842	4.54623832236842	5.11949986842105	4.53651861842105	5.74159006578947	5.05080423684211	4.42914782894737	4.47846935526316	4.24965796052632	4.10450230263158	3.86522556578947	4.56950408552632	5.16852161842105	4.74834364473684
 SLC16A4 	4.61181815131579	4.05838269078947	4.85856083552632	4.15837872368421	4.75073772368421	4.73873035526316	6.32258432236842	8.36289092105263	7.10267321052632	5.29213807894737	5.98410403947368	4.12652377631579	4.13115460526316	5.97239004605263	4.43339088815789	5.58775210526316	8.24379715789474	4.3091271381579	4.51780843421053	3.03986473684211	3.00948472368421	3.61327469078947	6.99475668421053	5.55900271052632	7.30531155263158	7.37994558333333	3.53722585087719	6.86381303947368	4.49675960526316	4.03600465131579	4.92247071052632	3.64168042105263	5.89258420394737	3.27061434868421	3.79074319736842	3.69111032236842	6.36550848684211	5.56855786184211	6.18418947368421	7.51029818421053	8.20366221052632	6.21950941447368	8.56819892763158	7.35819394078947	6.81834368421053	8.69976769736842	7.24650979605263	7.622908375	7.03974823684211	6.16365261842105	6.7706643881579	7.46056753947368	7.24215680921053	6.62502142763158	7.37688361842105	7.47220903289474	8.37820344736842	7.54465821052632	7.46585302631579	6.67832625	7.60083498684211	7.41836201973684	7.75679483552632	7.40587582894737	6.75543035526316	7.59250897368421	8.40683686842105	8.39672659210526	5.64629905921053	8.10736275	7.35921002631579	7.91167121710526	7.67743953947368	8.90255899342105	8.64675852631579	7.17082858552632
 EPHX2 	5.65056854605263	9.25956673026316	7.94657835526316	8.09318301315789	8.62480771710526	7.58212741447368	9.20728246052632	7.9097725131579	8.40581435526316	8.70834735526316	8.92166068421053	9.0206876381579	9.30344509210526	7.64397977631579	9.20883596052632	8.83095435526316	7.52465534210526	9.47215986842105	9.71695642763158	9.48575973684211	8.7457802631579	8.58873563157895	8.0495735131579	9.04292180263158	8.69422046052632	9.94389905263158	9.27054046052632	9.33082971710526	8.65544522368421	6.38973698684211	8.53803889473684	9.18810768421053	6.07792784210526	8.53635053947368	8.84012632894737	9.66344636184211	7.98172385526316	6.14347811842105	10.1139129342105	10.4855895526316	9.9070890131579	9.49140142105263	9.9703567368421	9.91676	10.1543345	10.0665079605263	9.66816350657895	9.65322135526316	9.85326001315789	9.66452128947368	9.60435252631579	10.1705843223684	9.95279715789474	10.0713471973684	9.82187892105263	10.0582338026316	10.3266942105263	10.3018120263158	10.0801149868421	9.7890002368421	9.88179955263158	10.1781009210526	10.2009929210526	10.2335958289474	10.1673295789474	10.3642388289474	9.81198696052632	10.1689660065789	9.60952102631579	10.1628444342105	10.2055141710526	9.98978231578947	9.93131081578947	10.2941171578947	10.1382894473684	9.82038852631579
 PLCE1 	5.72589092105263	7.14907709210526	8.27833497368421	6.77307010526316	7.04452925	5.92063921710526	5.71293209868421	4.75173430921053	6.49492623684211	6.33172227631579	7.07555428289474	6.16273725	5.13534500657895	6.78986934210526	5.01372310526316	6.65284393421053	6.03616968421053	6.40324473684211	6.67488134210526	6.52284998684211	6.20457101973684	7.88044797368421	5.07906095394737	5.114367375	5.39859781578947	6.52438841447368	5.90466769078947	6.37607845394737	4.61181815131579	5.13302638157895	7.37117432894737	4.98498984868421	6.83359046710526	6.41398135526316	7.33474472368421	6.60920432894737	7.02065124342105	6.82840986842105	4.94658744078947	4.74461568421053	4.93500983552632	4.87314597368421	4.83610067763158	4.7293718245614	4.73085422368421	4.72757014473684	5.00965011842105	4.83970618421053	4.85965861842105	5.02618473684211	5.13653564473684	5.390092875	4.59169167105263	5.35152408552632	5.28533288157895	4.49031269078947	4.54430436184211	4.64013515789474	4.85621547368421	5.0181943618421	5.60561832894737	4.48006591447368	4.75623380263158	4.86780740789474	4.85355790789474	5.18913613157895	5.43367210526316	5.00186075	5.408123375	4.68307072368421	4.56738416447368	4.68352275	4.69781615789474	4.89155482017544	5.71714317763158	4.92195905921053
 GLYATL1 	4.77891743421053	7.94446065789474	8.15071288815789	8.21550223684211	5.83418015131579	7.84108748684211	9.04292180263158	7.87433706578947	7.30222240789474	8.50924934868421	10.0741234605263	10.1738379210526	6.51165171052632	7.15368211842105	8.9002165	7.36236865789474	3.97830857894737	9.36609126315789	8.7852482368421	6.59640161842105	5.06438757894737	8.4737872368421	7.04416428289474	9.71487898684211	6.35855555263158	8.74007692105263	7.9212541381579	8.12195442105263	5.58585080263158	4.66399448684211	7.33141108552632	8.47024525657895	6.94660376973684	8.00115639473684	9.03049756578947	7.58052677631579	7.26354725	5.09214493421053	10.3250227631579	9.66816350657895	8.72548023684211	8.91084475	10.2247499473684	9.60530420394737	9.98233432236842	10.0065878026316	9.53958021052632	9.84958751315789	10.1474347105263	9.66344636184211	9.70275208552632	9.94836884210526	9.81057807894737	9.61583109210526	9.53026628947368	10.2352768026316	10.317463	9.77624053947368	9.64730709868421	10.2087805263158	9.56883084210526	10.2407744078947	9.22072064473684	9.56766534210526	10.3584256447368	9.92578567105263	9.55304596052632	9.75934686842105	9.47949686842105	10.0346422631579	10.4617131907895	9.31873171052632	9.78662220394737	9.66344636184211	9.61485011184211	9.83290957894737
