id	GSM2233086	GSM2233088	GSM2233090	GSM2233092	GSM2233094	GSM2233096	GSM2233098	GSM2233100	GSM2233102	GSM2233104	GSM2233106	GSM2233108	GSM2233110	GSM2233112	GSM2233087	GSM2233089	GSM2233091	GSM2233093	GSM2233095	GSM2233097	GSM2233099	GSM2233101	GSM2233103	GSM2233105	GSM2233107	GSM2233109	GSM2233111	GSM2233113
HAL	2.32000321796287	7.81223058870368	6.08243420591567	4.53452919472182	8.60544203695909	7.52931341582863	5.00649305905046	5.95340244352614	7.8260812078342	4.78594281939225	7.6169017802832	8.25357296525495	8.57757719031577	7.73858610547366	7.78564240174472	9.36870703840249	9.16007474940447	8.29235176396276	9.49298476722255	8.62631961988544	7.67650535105048	7.00102334705409	9.16411827963531	8.98751696070174	9.01034660454599	8.95790946729842	9.47284215450278	9.69492847579003
FUOM	8.01364901855428	6.72803271227605	7.83907253257751	4.62871656906564	5.43460865572979	6.29594553330097	6.37188048649707	6.17904077509458	6.62748661151115	5.47926609254996	7.5472009586938	6.59367373632628	5.75854185940293	6.3509083707786	7.47337308266454	7.676767121137	7.40313247387223	7.57122217659238	7.34820385448648	8.23097788224485	7.17275679047799	7.21795942833572	7.84367134827579	8.05414624682144	7.94986838847692	6.79553003883859	7.3285606012627	7.30266029274485
IGH /// IGHA1 /// IGHA2	6.47097837246533	10.4775651257613	3.13726163234778	8.76141271820685	4.92497081536287	8.58210388931031	7.50183244697977	6.16951465283337	8.0722450784951	11.8250702218495	9.02685694033609	4.76758071206334	10.7117803933582	6.08837938880649	11.9574522149414	9.78889987660728	10.383437452005	8.94040851507124	10.9405889671821	10.9789230754327	11.9499987321097	8.34580783135614	10.4288005716718	9.32071259009142	9.68697098965565	11.6858161811153	11.9783843494443	10.5293422364556
SGCE	9.28276439120184	7.55512318571757	6.72681824496438	7.65743882866522	8.87694990935776	7.2866347648927	7.55612966224881	8.83291072940534	9.68418975271862	6.49619400014257	9.01216709266892	9.0680064785591	8.26989169366819	8.87452510616142	6.6603355298963	7.21071397669951	6.30351005441007	6.4943419961869	6.96517763636091	6.8709268324884	6.83189981959534	8.2470119794417	6.8489168590432	7.83424886852529	6.97731774876689	7.0393309984305	6.45552515670561	7.32434933881606
VRK1	4.0636724219	5.82571749536032	4.97439000518752	7.12737564489058	6.47746243208225	5.31126114935121	6.09316088876077	5.93623409611835	6.15839449705303	5.98652119550507	6.05574079155706	7.24914920399667	6.10474217178916	7.0626455639007	5.17838030278615	5.24101771810711	4.75556305824873	5.2297427879632	5.33894856701242	3.96630630841162	5.36895434353999	5.75854185940293	4.7759078687962	4.37588462831916	5.39051394952906	5.17838030278615	3.90093866786874	4.28853873839858
CRNDE	3.93996533646464	4.83377259637416	6.93595428449686	4.7757101553716	5.75024758559042	4.62935128209275	5.49141029657189	5.37052268994301	2.17316551488706	5.92573507135224	4.75482388986862	5.01938421717829	6.94957731392359	7.28855466752917	3.49676493699467	4.2577043657034	5.20647019914662	4.06572733609085	2.9518675043269	3.09152354098074	3.58324398349486	5.06139746173339	0.650436338198438	3.12357949153057	3.87847429228911	2.74747691629972	3.36369674483899	2.69567572358356
CNGA1	4.59935330446927	5.68227970936566	6.07925999999078	1.48585613681212	3.93748852376853	5.18589519239705	5.3405480392597	5.86882990232461	7.5386792973041	4.71853015797511	5.14295795384204	3.99576984234498	6.77494821271746	4.84777347019268	5.71085152233858	7.22250208814801	6.67648058466524	5.93638274588236	6.40884819974109	7.24166694106858	6.27698566534547	6.63244393630045	7.62459791419989	7.37969380822591	7.38438624382248	5.62225033267194	6.98102273570194	7.88293375688906
MTHFD1	10.1413957938482	9.57967230165177	9.82050171640607	8.06803447850167	7.82110965902871	7.53228580127335	8.28120587664908	10.2914224074432	7.95585398604762	9.45561295170907	8.86780534528057	8.00491185340054	9.7789018973073	8.36316768677524	9.71096854127763	10.3119923379806	10.1560802270563	9.74227574754027	10.0434618825111	9.91482600692204	9.73038198529443	10.024720154754	10.2682607132065	9.5976322623425	9.92742084134099	9.89072995223216	9.61243971809889	10.0296531019032
TMEM178B	3.45250601179685	3.17052463665337	4.16758540512598	2.53345952359204	3.42664947533439	4.05052372307796	3.70262456501675	3.7628373662223	3.34035880029455	4.56717382654328	2.50522554972823	2.7000433188967	4.1598497178096	4.79868934038092	3.18883943637547	2.89707904126445	3.26115467261557	2.6593525234289	2.28328682986024	1.73193315700812	3.12027491177974	2.22869044523682	3.33357281405154	2.72521436956858	1.7045294786658	1.75920657128611	2.26151290591331	3.00182368434851
DBN1	3.67674627640887	5.14389214633547	6.1548886149816	6.84321257457026	6.05522995043582	4.48035745749184	4.79028332554348	3.52285238185193	4.66339048980768	5.89187192548071	5.57391892137177	6.68685648811013	4.27066242020298	6.71990540282608	3.97932311183305	3.09591437613845	4.62464204951644	3.75158686772014	3.98774313873803	3.08209833953022	5.43275066893517	3.24126817732937	4.23032929417012	2.34245992801872	3.81733088846779	4.39895479195779	0.980112369555329	4.41887260679339
MST1L	4.59935330446927	4.64828738241224	4.07557337778284	1.12830125777752	3.48366225007023	4.60079079877663	5.19051139299958	6.04791458682952	4.58363202219406	4.76893887941269	4.73552217729654	3.13257684267001	4.7170953769543	4.27095157979309	5.72404232075056	5.7491351664454	5.4166467521405	5.82128958630261	5.41599320964195	5.14966417977998	5.34163353890656	5.86921192334828	5.88277840483488	5.42635005628902	5.97745711439007	5.86258612435628	4.68500236151109	5.55891342432226
ABCB4	8.35129867954363	8.45170447403367	8.69725305723637	6.17629189921381	5.65039396197516	4.96425559229206	5.84014247942266	8.90535566354455	3.90280002850097	6.86472193279437	5.63414327961834	6.04051413584764	8.92741114053208	6.1160654217944	9.22064535675752	8.86707159053228	8.58797436187095	10.0456593759572	8.86853872703088	8.82645580016082	8.02945157110932	8.74014917107366	7.86284580311494	8.79593334825147	8.01287147331964	7.58936668985994	9.39333950634768	7.73297363069473
SLC6A12	5.88494817982028	5.91792327733993	6.71057031017708	4.45440309850925	5.01918562085549	5.59242767048983	5.52576314882974	5.03709454967222	6.61184421774926	4.88600425485997	7.22191217146616	5.07541155991438	4.62903043281356	4.18551498239664	6.46227049574065	6.91671903528567	6.74063654885914	6.25926716189921	5.79799340788462	6.4695933680735	5.79307542963909	6.15623600192583	6.69091464732081	7.19507091258671	7.3625993003425	6.36472547410286	7.07673403649403	7.01756604068058
SERF1A /// SERF1B	5.10621881455052	5.93780466207208	5.92573507135224	7.16819752824463	6.89502485802551	5.67505114989125	5.538227739736	6.78933645929184	7.15636984872741	5.50335252152518	7.33836233151213	6.77723495956274	5.97745711439007	7.04105004092845	5.75844758779686	5.68444140043347	5.4934361387126	5.18032912397122	5.75439204727287	4.36717966552919	5.47073827117999	6.20734789975203	5.4439450196938	4.59799931226722	5.10937299774934	5.70840979005712	4.09830785857284	5.4432494537311
KIF14	2.15476989788597	4.93005581010151	4.32333605948303	5.8327190079075	5.52146022931097	5.27243428008203	5.75475232268409	5.4810566516302	4.85106485558428	5.74461282832465	5.48524471529819	4.36925458565438	6.20949166059717	5.42011662430168	4.1949022186126	3.63202580685559	3.67662875687002	4.19956952519941	3.95064615161997	3.21806152248658	4.1410269116297	5.25077164829788	3.5107057790001	3.69140787306103	3.6140727785538	3.7503831878002	1.02300182536162	3.43126875271636
BMP5	0.29172983883426	2.96962635095648	2.55667026786895	2.95391926861149	1.95616731144776	0.882177213051404	2.20374185116952	2.27492720310623	1.7541239694434	3.1347685560287	2.17371282405103	4.06952228785792	3.14602811960251	3.46025109894385	4.56628379594153	4.12180730370384	4.19185823769757	4.5260986289653	4.10375239382065	1.3902713367162	4.78054601644206	3.32510196521123	3.6793795597625	4.08062721100085	3.13628319663069	5.02334682987765	2.84112250502946	4.67966440417206
TUFT1	6.13729631523397	7.15799047611217	6.21503914857433	6.6782590849704	9.13529672320498	7.24591568281835	6.3066160183866	5.35642262448641	6.63803870227276	6.58441405071456	6.3754009909689	5.11958450408832	6.51211210637861	6.23231813084977	5.25168979122802	5.72805331119653	5.70513888703978	5.9376960880341	5.8670404039267	5.50127023842242	5.64453272379773	5.21216928909956	5.3033426119577	5.42312241484424	4.31443326761875	5.50376950096549	5.68899971284407	5.1375120624027
GIMAP7	4.12612875027036	6.56164611115612	6.07099620149369	5.14223976073032	5.87986400158313	5.12976979181515	6.1783370228272	5.46142097821723	5.55098858828718	7.31848183759806	6.00782010541633	4.58296811405837	6.6965329140783	5.00659323808976	7.70104277931018	7.17880232019525	7.06291346050591	6.58463238205839	7.1278167940042	7.25433831502941	6.75706135608021	5.63916410283892	6.66007061953318	6.26874137456903	7.0404783278082	6.11657170464003	6.81346437418851	6.80383590476701
GGT5	5.41309999261222	4.94049838293139	0.616391307057167	0.613868377167534	0.674309986316438	2.54156990520778	1.2500953501263	0.768562439060545	3.06678114897609	4.07636770685053	0.79453964439839	0.668378508908794	1.77238841740404	3.54793009521847	4.82811229925604	1.44341720954233	1.76805826465706	4.03771689579473	4.21636478397081	4.64107460453457	6.02924529273672	4.93678374337823	5.64434931254345	5.38769579615493	5.41199849573556	6.72949342624105	5.65505191752	3.51430693668062
PSD3	4.33568809384283	7.45981019834145	7.30326160197788	4.33243089186522	5.23773123346143	4.54927782568972	2.68259336139143	6.73161885413146	6.31748768007156	5.05030993068423	6.36319194059929	5.81267699255746	7.2522402196159	4.19664477837252	7.23308077042613	7.48580595346762	6.92197266462831	5.98855755956096	6.85869140164623	7.21264807834076	6.45337549289215	6.90879146749082	7.95785899175587	7.25967826081851	8.04784125018394	7.2376217021531	7.55321328726955	7.06368076697174
AURKB	1.79960542245267	3.87765077785458	2.83256455752369	4.88547268234881	4.7927159386383	5.30607951931781	5.92573507135224	3.7359025031058	2.66273448851939	4.32134188094423	4.52078034944035	5.49385544924082	3.33404157948025	5.15856624039051	1.52892846580683	2.7693813468669	2.09853345396154	3.70613864340642	3.73031647443807	2.03258367635	3.26723257410111	3.8560134194076	1.06998034276013	1.18699851480125	1.74832065744221	3.45160362851027	3.41128499752137	0.573899605487297
TBC1D31	4.69399464902252	3.95649923763565	5.14839426116991	5.43308861111566	4.59436015317061	3.3731620722566	5.2549476120154	5.04082255607182	4.3582848951804	3.9932753908226	4.87604035459732	3.53227984791992	4.5565753914128	6.18201896433148	3.38337515426675	3.76717553526575	3.6388093900822	4.11824896666999	4.34761504163817	2.48891892464912	3.49234590569468	4.62374216817601	2.83505785084745	2.39046242757594	3.1934901595096	3.40544946459573	4.14552542793435	3.82853245489024
ALX3	4.66267346124063	1.44877512191467	3.21882267483162	4.57420579619788	4.61518996154568	3.05244901805432	2.62602187131743	3.68564271621301	2.73889648230751	1.98011236955533	3.29527259299949	4.05526472546411	3.30673876042502	4.09657210131278	1.2185228748748	0.945304479213747	4.09179552711511	1.16533773194666	1.84763905090611	3.20627017145927	2.0819563649438	2.26890460864299	1.94139700331521	0.411813598404557	1.16897052238607	0.758445321576658	1.35654629175694	3.39257093534644
RASSF5	4.44877512191467	5.88963795251144	4.79991373674036	7.55928603428827	4.87020470484956	5.67213738040109	5.79713807764756	5.71030790537443	5.84684058509031	7.64134818717633	5.59775462269378	4.46121046994653	5.81848327077605	5.19797722253832	6.88049676929055	6.50652672355123	6.57755561129596	6.54311917234681	7.08367431776291	7.08991597118533	7.42907227801882	6.0700353068807	6.57740634757138	7.00447991862174	6.50059768788872	7.03766264730798	6.96903698394459	6.54592609283924
MRGPRF	2.44451404905861	5.44009398651443	4.30792720622037	4.009775309098	1.24865048767114	2.06012975513594	1.34164695121905	3.34567769661027	0.525353011583001	4.41781549574121	4.4041281259925	5.28238747987237	4.25825771325979	2.91442784640219	5.16234816595594	5.60505855134021	5.31256565463819	4.56889762596298	5.55564532396984	5.21769694975755	5.63627886099173	4.02457772353723	4.57800472231703	4.81510441775061	4.90060808274332	5.61368248703879	4.55641481704085	4.50052323677031
FAS	2.98738583902215	6.54072771039555	6.14844389645781	6.76409030013203	4.45608056799678	4.1888831591462	4.71207540399082	5.34287062768794	4.88686074922872	7.18994328291642	5.71705129930154	2.0615704950069	5.92360945336245	4.14268363793895	7.43352050808723	6.72448299473997	6.25783767262141	6.54500791964928	6.72059443390665	6.97277958096602	7.0452779676841	6.05069408645387	6.42002937741025	6.8667358064502	6.89850061943289	6.30453766011535	6.77650353219019	6.16025922210767
HIBADH	8.32946134127412	7.66782751506085	7.29758284466183	5.84955924828006	6.23996199231431	5.41343350163585	6.0459416360349	8.36966407126363	6.53144551698214	6.72681824496438	6.74214797601567	6.75319684760372	7.90446617735924	6.89326179858882	7.89343011143929	8.02016476679045	8.00380365876393	7.79145345520486	7.83952250179429	8.30348097083325	7.35428349525201	8.24184557341781	7.98838240319229	8.24920377003627	8.14285648039824	7.32600215227698	8.0145259960517	8.01287147331964
TRIP13	0.866484133932835	5.88199832521454	4.8408258702889	5.53164085174843	5.84321636756943	6.32705214498715	6.51695315826719	5.01355087907113	5.06571744608401	4.97125515816192	4.83377259637416	7.0951709363856	5.12035144660534	7.55795048972101	3.82230526352358	2.52616252109959	3.63190805081634	3.41058662463812	3.28533301414361	2.37689781787543	4.54363949177921	4.22553721933452	4.12866949576162	3.27347529243194	2.30555367757181	3.75844532157666	4.78641366655705	3.91747153796097
DACH1	2.42473817348933	3.53778997078064	3.44230768553654	2.97833184581558	2.82564027508535	2.87505450848651	0.621423969279981	3.06926433967647	3.5969635304401	3.73025176943769	2.90689059560852	2.82527683005487	2.51864004318444	4.19916919323902	4.82109061807958	5.05638482621371	4.3161802297144	4.59612999025403	4.21195780359378	1.84106258373521	4.3139627360704	4.30109330334905	4.72728840792793	4.56609029088914	4.46440377356014	4.7211350033054	2.7350394888218	5.10267419797025
CENPH	2.49477623400244	5.53809111621846	4.34060253547809	4.72548311986056	5.03693107392564	3.99931820845474	5.42756826291134	4.60489823095432	4.74071354376999	4.74055406390606	5.21327668220289	4.95567758088385	5.02875744184856	6.23231813084977	4.22775345098369	3.12817849089314	1.41555265552102	3.98144496259811	3.41366937277743	1.8563810620737	4.42753833336249	4.44917616433169	2.96218175486287	1.08051844738054	3.85230549989198	4.28225445201058	3.39560145660001	3.88327168987957
LOC100128988	5.2616680061296	3.05426966252812	4.00650908816422	4.28345441126025	4.12560780945592	3.26147260910769	3.9003431493038	2.15719223658251	3.23000899523332	3.25461923656562	1.81110399792784	4.12098085325268	2.98684430715103	3.51823162315297	2.76583780172401	0.689831618575111	2.66741233625007	3.91892001282175	2.51884982870769	0.546233027137812	3.94480268193451	1.40323525516686	0.59352451422458	0.996130453538348	1.64275657459886	-0.690491164366706	1.6575311266718	2.75853415474321
ORC1	1.20312656181072	3.47047488833164	2.17011582149958	1.56521997412784	4.52261328878389	4.30281950093885	1.51772562149668	4.03340202435781	2.65357872174493	0.775602442773175	2.78384949167809	2.71615476149298	2.15403688973347	3.97174099849695	0.948956760913414	2.82382213364637	1.41555265552102	0.260885939255217	1.89793186821487	1.29960053506522	-0.471071534193172	1.53982349439133	0.49276880251141	0.794292077681199	2.75976818853051	0.758445321576658	0.301169534720565	0.617231304193497
REEP6	9.29688016362767	7.28691936636482	7.21917140216079	5.17345109339894	4.02150881029936	6.74829709372068	7.85499598408998	8.6726974182548	9.49828257147453	6.69873360139878	5.25387400974891	7.31289221398293	7.6169017802832	7.47440744979917	8.65813028210719	8.54722184875141	8.79456555908278	8.76374984826295	8.63296707668849	9.15722621802101	7.93276470230717	8.89060318569201	9.26709320347444	9.70389893990999	9.21465902727842	8.6697502386855	9.23835101585692	8.18328091094542
PRR18	4.7211350033054	4.71187178837479	4.87677710519099	1.51946402517176	4.3780149271745	3.08855354274863	1.42897823845773	5.15837319945435	5.37235101555976	4.39227652948263	4.8064836441547	3.11005694163568	4.31973877645503	2.65793257556435	5.86960681694865	6.05346971906685	5.12678575854366	4.94404407919373	5.42688771106777	5.42599883243867	4.93972209278483	5.625742633511	5.91589360231925	6.05600799113039	5.13291584635559	4.57763177865702	4.53232809257047	5.47017077626654
CTHRC1	3.52278514093142	8.43535475315552	10.2226760238232	6.80579357307997	9.91884448057605	5.33958493314994	5.27292711744253	5.89383347669232	7.53375814820262	9.24264815307884	8.92920573785656	8.53043497001121	7.74012527267791	6.40967378978842	4.83408874873268	4.1481601855783	8.1093484319145	4.75915266264816	5.22682502044542	-0.0658879356564571	6.65692704179908	4.13616599090525	4.78442764091453	3.05050169744673	3.82573415017188	6.38030202568351	4.58130820156179	4.374273598219
NREP	6.70195994900988	7.25663666445325	5.40820133372849	9.57324649592879	8.86707159053228	7.59204495781776	7.13511834712522	6.75734793957377	8.48258085996978	6.91582959553927	8.04143850032361	8.48493418208045	6.76409030013203	7.19103327243476	6.64175674389376	6.73703080379642	5.8444860877578	5.74345598168039	6.84749588378871	5.52427206997205	6.02775595480087	6.2812677085502	6.77038859570366	6.70036127276845	6.88758463994213	5.89024990201772	4.90726716837735	6.23899883419563
PLXNC1	3.61191357924859	7.01244562906473	5.25225478432309	4.46319571130958	5.51541449957383	5.70768944480366	5.65581228500374	4.32149865745574	5.01451736175081	6.4423689092795	7.52292942488737	5.46125432836933	6.3768850737475	5.78403496101317	5.08631317768801	4.56256952886841	4.4734854297571	4.44618532242749	4.99180795424503	4.31986562843047	5.40285371114975	3.51597386049713	4.00018783868797	4.60867851413421	3.45266289042045	3.28419800261186	2.98703928204217	4.29271164572479
IL7R	3.14049627367733	6.87468438109747	3.84374162834432	4.14951003746017	4.22589828667533	6.33503040324681	5.6613352980142	4.37019750054645	4.41695230735906	7.24992102748294	5.74784930987099	4.3983650302173	5.43338467144125	4.3354380578545	7.46091170988279	6.86058560611773	6.70018950379473	5.72478018222992	7.49155345791188	7.35138834284702	7.79449903089689	4.51883484503908	5.87887388614674	6.28190795457331	5.75603442761923	7.06395635647871	7.34716153939303	6.15623600192583
LTBP1	4.4758955224267	6.7948792058861	5.01007323899068	5.49823186857423	6.46388436960774	5.68329208482939	4.01383442414266	4.7927159386383	5.17795992689349	6.50449838463538	6.14632275733562	5.07153897735927	5.84560504379218	5.53754722195949	6.85549848807341	6.42704540414532	6.23962239497465	5.98046399450101	6.57530062372758	6.78345721117817	6.80847890601978	5.50138227337249	6.39128041980615	6.6523789341213	6.12298906277694	7.82452471651036	6.62618357597426	6.68007062903876
CABLES2	5.95065904466941	6.10179687795577	5.87343532360624	6.34479997042321	5.53715486407626	6.17644269776079	6.22224289959347	6.15148171295059	5.70825458071699	5.58125887689144	4.99204813333004	4.79681879791319	5.30555259188484	5.01948350508886	5.31566283181491	4.13886906577416	4.90116284771712	5.65563293865002	4.91902788020615	2.47382555857864	4.71476884950858	5.32275118378006	3.12010207626921	5.12479583997059	5.01688634487632	3.8794665573966	5.2633049752333	4.43297928554305
LECT2	11.0590536026598	10.2516815501082	5.80880562829117	6.84211458966855	6.72627736806716	10.2144174251944	11.5412267183059	10.1922098732692	10.2226760238232	9.41306812385518	9.31995699794295	5.85011240477895	7.67862726426329	4.15749932608972	11.4570248634694	11.3082255870906	11.1105699198766	11.0469031209315	10.9608078600222	10.6019208679232	10.4101671356552	10.668947744932	11.5772075207155	11.8250702218495	11.3520556137759	9.79930822219535	10.9033230589362	10.2776880008652
HIST1H2BN	1.67981518138847	2.77075354981118	3.23865949741172	4.01680828768655	1.30950883563329	3.93936372442096	1.65296444590511	3.26334362386264	0.779409821297537	1.24249362739296	3.74586522343682	2.15751536628252	1.53901106211503	1.36850230417862	1.06834324182884	0.776605359074175	1.84106258373521	-0.800608089617019	0.623655085194805	0.204617719608472	0.904828129151626	2.32000321796287	1.5580926664925	0.996130453538348	1.16897052238607	1.30569263875867	0.724026538458708	0.153805336079035
CCL19	5.32001826602192	8.23577434940602	3.99850715490096	5.24880923527995	4.38284014447524	6.0523066833957	5.90362126986504	4.49749261504424	6.29037547095458	8.10102442873455	4.6282806165588	5.39755036708974	6.80890098813403	5.20125227499724	9.17774950235664	8.22803609837517	7.63929514396035	6.95470140365421	7.44390278084967	7.95505237951402	9.95334007945677	6.19731616974733	6.05401377318948	6.04113892111987	5.70970419314081	9.7821733420507	8.90072307746597	7.58936668985994
FAXDC2	7.4548096423777	6.76353843643742	7.77624893353248	5.08507405303684	5.34651900963554	6.7444094059025	6.5422806239494	6.75510614803714	7.49072817632244	6.22426626273681	5.53205636401536	5.84175077973	7.22467243232654	5.99894765115052	7.24505689624821	7.34865492179594	7.49878700982778	7.09699118192663	7.14625953914176	7.74618552337046	6.52231930477179	7.39058867015205	7.89245577986679	7.73573330273222	8.00770703348751	7.42939151119484	7.90072954564683	7.86242242418909
JDP2	2.54028859054689	5.49512312217302	5.0019079165706	4.42474017268843	4.56564250596176	4.90013650852619	5.278810059254	4.52935246299125	5.5811019235383	5.39369689224567	5.33364521893771	4.54711854331806	5.49541440572049	4.78796073319634	5.76006091277188	5.73790990680292	5.43831661744561	5.57141961691398	6.33503040324681	6.49803317881286	5.83626659600116	4.63077378581692	5.62556075206709	6.10091759423382	5.36211707883927	6.6230453571015	6.49948051749142	6.0523066833957
ZNF826P	1.24104112785835	2.77715040233629	2.66741233625007	3.09416567902626	4.506435643139	2.63753823577906	3.00468864579363	2.4062353808237	3.43997925597112	4.35305978516381	2.5236622286251	5.47832567463752	4.18967739870506	3.53425655685325	2.29387667425186	1.95153451066336	1.14528926871653	1.57793229865363	0.332196430341189	2.3665720099422	2.09873395358536	0.810198251408123	1.91707176797244	2.95324623130026	2.60668192414317	1.97181723222929	2.45544465101895	2.40104203011093
ITIH3	11.5326206475159	11.2164016533821	11.4487094644713	8.95206431600272	10.8595770760507	10.0691487207185	8.79593334825147	10.6219386958036	11.2988290294387	9.74938471742004	11.0656571487712	9.27872639583486	11.2279386102061	10.1413957938482	10.8300752737299	11.7403658953826	11.6935499188091	12.1172729656256	11.7403658953826	11.2307756126418	11.2011347958621	11.3748287014547	11.4789767690541	11.3082255870906	11.4650399921903	11.4570248634694	12.0254345718867	11.5772075207155
LOC102725436 /// PMS2P4	2.34290009924457	2.92003803577252	3.23865949741172	3.8871103434178	3.70760892777727	1.38746758252237	3.4372580910162	3.41841485948116	3.04262349388297	3.43335692058446	3.71342743142878	4.2459695569804	1.97836998402846	0.866484133932835	3.7593450332617	2.99270986463434	0.866484133932835	1.09351188592314	0.163805395062414	1.06977580670805	2.9868713885728	1.07630662013926	1.02300182536162	2.01399389375918	0.928167255238933	0.862427774850453	1.27443916910604	-0.531230516783367
GRAMD1C	5.99775544909721	6.14987411171821	4.76758071206334	4.54711854331806	4.66496989101557	4.8860432540297	-0.246639967583125	5.58880321604626	6.34839989639195	6.09482482995138	5.85356205135778	-0.474646988416999	5.98962233856395	4.40505345064051	7.17395904545167	7.08976163467973	6.88708785268845	6.15702204876258	7.13235692410173	6.93090158621083	5.73830932902699	6.57740634757138	7.74582718845376	7.90072954564683	7.67435834298757	6.16978902675205	6.81075982003851	7.50656733681469
AQP9	11.0385702123393	9.78378248139932	10.3659209916163	4.61828760614397	6.71445855298981	8.46375216131336	8.92297899190361	10.9076802884797	9.20621928789904	8.65184804010843	6.95797952817454	4.9154332998775	7.5497042333604	6.72419711731465	10.5893588308372	11.0313508521169	10.2292119430423	9.05848722976128	10.396076376617	10.4730631365087	9.61765636634476	11.0540056547451	10.8425786463571	10.668947744932	10.8709238060308	9.82843460583021	10.0679965813066	10.4897198593128
TFR2	8.84799504295338	8.45929150781064	8.755300374324	6.66709126155939	5.13030333826332	8.94684536912485	7.57606771993985	8.44555737904616	9.39588912567791	7.32881889048977	8.47524222123139	10.4002946456928	7.62353925668461	8.60004120588049	9.06196259021906	9.53652418562256	9.66713953294344	9.7132426842596	9.71096854127763	9.77325667853316	9.08751335489825	9.22917130618794	9.90323055693785	10.0962264878008	9.60747343115868	9.035227044633	9.99450219448678	9.47592832443514
RNF144B	5.53635956301974	5.58433798490377	4.70356909697558	6.58695783492775	5.43308861111566	4.41856803170498	4.67547415813154	6.18235769729893	3.98806246813757	5.59610336108971	4.5648317886249	3.54435731919931	5.2475563270436	4.32326773151059	6.21738784782019	6.39915583164701	5.94133411810428	6.59221852614525	6.42127640629148	6.03013832701147	5.89746271113686	6.16951465283337	6.14929434881294	6.31516951416906	6.27306735332491	5.85524341699147	4.78913458776646	5.63841239407318
IFITM1 /// IFITM2	9.42713322572825	9.34882986814199	6.4922378909084	8.11696672234826	6.3813142771769	7.42738393691015	7.62844727607458	7.40644090425948	7.98375877670546	9.50026725209914	8.40153441793511	7.72154375581954	10.4538183436786	9.81634151460195	10.4082511307282	9.54844694613806	9.72206067075489	10.1560802270563	9.29688016362767	9.57759404870042	10.4164646383449	8.95457836760338	9.56397614199059	8.97063919124455	9.3391388433887	9.9678476656843	11.4046258347759	9.26104956464192
EPHA2	6.92119629013123	5.35391205413709	4.80787927584684	4.57420579619788	4.87922341829361	3.75814070918698	5.38791833378443	5.1983097237175	4.7587673157842	5.20159185662647	4.44698873633417	4.16321323088539	5.53440479354184	4.52518892403184	6.5043146441668	6.24474494669909	4.68911608268891	4.80827164990821	6.66475588950633	5.75868234892329	6.83842245424302	5.86164905812046	6.11718014070306	5.94265552844956	5.50344690680159	7.0850812813391	6.28527890632395	6.35502022080027
HPGD	3.37930409514451	8.32084432484574	10.2559769556689	5.04701481951759	3.49911133182654	4.14353870640184	3.44230768553654	3.67662875687002	4.78749672074218	7.02118159399188	7.00318658928218	7.84674476933247	7.52600917522334	6.97058047791117	9.12725894174443	9.04396793572128	9.73723929382381	8.97372042546498	8.19986817844772	8.92129548533486	7.12130505800086	7.3464831292596	8.87816936202833	9.22284951670941	9.13165504142454	7.47614007239502	8.54061487910642	5.96999903557673
PCAT19	3.15534832557466	5.26730567856638	5.06655565821037	4.40940536878901	4.04644844442426	4.74674600571245	1.34164695121905	1.72578010142266	4.1423733203106	4.59625129467206	3.97174099849695	2.93915939908086	5.32722429389499	3.74059352878356	5.91235271042463	5.79985670356412	5.85093759735686	5.79753029561744	4.49314472780813	5.18032912397122	4.73770607343311	4.56283297590939	5.92655176802697	5.25905722367687	5.64967190945817	4.30671272510766	5.40869626626509	5.21802856309846
HIST1H3G	4.28533175584527	2.83186345706406	2.54690915494945	1.56521997412784	2.05791438511725	2.57254324146709	1.51772562149668	1.18000384519811	0.884621177323894	0.934112064343543	1.7427825967875	2.19798891986019	2.37006461593163	2.37280288704094	1.58903579353429	1.16992500144231	0.698721200914793	2.30157022769381	1.31409225547326	1.36190201035638	0.343407822297814	0.810198251408123	-0.0591620724681439	0.8988532765431	-0.160616223749758	0.513370425748101	1.51457317282976	0.153805336079035
NPW	1.30690797853645	0.920338675827576	-1.22239242133645	4.68896294519198	-0.534958413020119	4.28180420985363	-1.23446525363702	-0.533093260800556	0.0331083118119383	2.39414825429463	4.11788300500911	4.79681879791319	-0.559427408614019	-0.299560281858908	6.95742235148007	3.59462674459618	3.37058155132393	-0.800608089617019	4.6972834396106	6.4695933680735	3.50446906340138	6.32127100377861	6.00655669739849	5.04226128954695	5.66473509218711	6.61085259836456	0.724026538458708	6.69442753889147
S100A10	8.64017681595731	10.0602626871852	7.71868331459251	9.69200828386794	10.4669873138284	8.35281251694641	8.619658639206	8.72106518621527	9.74227574754027	9.35595012838079	10.2268807717933	8.14061221525984	10.0561074522449	10.919261550427	8.32382467868168	8.20089130895332	7.52840015462647	7.74396121475773	7.48093193647323	8.24184557341781	9.34084689164681	8.50446960389035	8.41405975623437	7.49512693018047	7.88621751868865	9.06542014189006	8.14861730390614	7.8946893063501
