id	GSM3163056	GSM3163057	GSM3163058	GSM3163059	GSM3163060	GSM3163061	GSM3163062	GSM3163063	GSM3163064	GSM3163065	GSM3163066	GSM3163067	GSM3163068	GSM3163069	GSM3163070	GSM3163071	GSM3163072	GSM3163073	GSM3163074	GSM3163075	GSM3163076	GSM3163077	GSM3163078	GSM3163079
HIST1H2BM	6.54699334095833	5.68587113333333	6.50399138125	6.54699334095833	5.105106798625	5.33828119791667	7.3909398125	6.8643737375	6.37838523541667	6.74115830833333	6.24599089304167	6.8643737375	3.93144769791667	4.15506258820833	4.297663272625	3.541416122625	3.9924479375	4.236583225	5.00655090520833	5.19404671529167	3.94647534616667	3.66100060416667	4.87756414445833	3.300636661125
MT1B	1.736970246125	1.82708698770833	3.34585524583333	2.442311601375	3.0082184625	5.84294675904167	3.88508329270833	2.03705633825	4.63590726041667	2.259588282125	4.19817321179167	2.05421895966667	6.156208867375	6.74115830833333	6.13527175833333	6.76262409791667	5.46421205929167	6.4515144375	5.97855659375	6.17198629270833	6.50399138125	6.37838523541667	6.54699334095833	6.76262409791667
HIST1H2BB	6.06374854583333	4.839696226375	5.55975016875	5.745056817375	4.25438011529167	4.548128259	6.26224759583333	5.81487523229167	5.60199651666667	6.048204766625	5.48475863470833	6.32153090833333	3.22431446833333	3.64032605070833	3.750776917375	3.04850861179167	3.42315856941667	3.549652429	4.27285400554167	4.41148311595833	3.43369440229167	3.10858701075	4.00465867916667	2.92201580229167
GPAA1	4.88108418541667	5.13615636666667	5.170978273625	5.05685982916667	4.79221450833333	3.93882420833333	4.70417810695833	4.795685343125	4.047130470125	4.65580967916667	4.72488466875	4.98913379929167	3.33332196570833	3.34050923854167	3.481373761125	3.27167992566667	3.56749058604167	3.40700457083333	4.09632421666667	3.76751246041667	3.51120985208333	3.60614897395833	3.892349226375	3.55466154095833
KIF14	1.18396139479167	-0.261213438333333	0.340664753333333	1.32237600183333	-2.062831767375	-1.40219098766667	-0.655037647416667	0.0457809811666667	0.201059475875	0.802443513666667	-0.338697839666667	0.03829763775	-3.788810453125	-2.34924997104167	-4.64874497791667	-2.47097932020833	-4.731607375	-4.11931664375	-2.7118454175	-1.40970904683333	-2.86498525429167	-3.58865011370833	-3.28321505558333	-3.88919870104167
MT1G	0.464415840625	-1.85407296279167	1.60231094125	0.846874702291667	1.61120416145833	4.5377547625	0.683028966625	-0.324192779375	0.31973309225	0.598599679666667	1.59415974145833	0.729221885791667	6.06374854583333	3.761598250625	4.67286922779167	5.92192803125	4.92657549791667	4.839696226375	2.98767660208333	4.798271876375	5.542235254875	4.75337145208333	4.75097709791667	5.35990768854167
FCN3	-1.92371364104167	-2.28859676433333	-2.123629256	-1.78552488779167	1.462572955125	3.71220542570833	-1.30198225425	-1.69902598379167	-1.36864810091667	-2.41974704	-1.7109660945	-1.53831754958333	3.97259896875	2.91630750058333	2.73934824758333	3.80839192879167	3.66100060416667	2.90446005054167	2.26140642354167	2.96415752291667	3.85987806875	3.27051018104167	2.95283130279167	3.91683992083333
CFP	-0.0253310901666667	-1.78383224791667	-1.39182069708333	-2.149216027	-0.193007550125	1.2990099405	-1.51558968279167	-0.828714070208333	-1.30286319291667	-1.81666662333333	-0.834120079625	-1.50015236041667	2.62217492920833	0.67506344625	1.60321893229167	1.39520375466667	1.566235646125	1.50717749979167	1.03768305229167	1.57519619866667	2.02186027679167	2.04630004166667	0.975582195625	2.46127191270833
MT1X	2.15075915754167	2.88383890291667	3.58692685833333	2.90321134308333	3.93144769791667	6.4515144375	4.43219184445833	2.25882713854167	5.06270982375	2.6860592	5.43056326770833	2.59353932433333	6.8643737375	7.3909398125	6.74115830833333	7.445336725	6.41711917570833	7.0987849125	6.50399138125	6.64792971875	7.0987849125	7.02738226666667	7.26540063475	7.30749887291667
HIST1H2BD	6.023345341625	5.23923988541667	5.96463199166667	5.76471133229167	4.35271644654167	4.69329979791667	6.99765020345833	6.13527175833333	5.80384676458333	6.48491721875	5.53471670416667	6.54699334095833	3.29761828645833	3.59542951041667	3.74578089895833	2.93112206666667	3.37153251425	3.65028264895833	4.498200204875	4.57561571666667	3.45763008375	3.31834367154167	4.12321275695833	3.124616771875
ASPM	-0.0625132419166667	-1.3694239225	0.13679978375	-1.12614009916667	-3.01273869666667	-2.1821683885	-0.29659888	-0.25807425675	-1.6953507605	0.686418310125	-1.33261352583333	0.28711045875	-4.43842098958333	-4.82898185725	-4.28208022845833	-4.60240278125	-4.05308417154167	-5.29685775591667	-3.62028808679167	-1.85723284270833	-4.45856274458333	-3.541056856125	-4.07354184025	-3.78975721320833
MT1F	3.15794235541667	2.83997283054167	3.09640357241667	3.210101851125	3.21552712291667	4.952011411375	3.314749162625	3.1472549375	3.58692685833333	3.482929556875	3.88293602154167	2.565444482875	5.73817592708333	4.82844937820833	5.48475863470833	5.81487523229167	4.88753087708333	4.92657549791667	4.28675827291667	5.01302872708333	6.10513275208333	5.07610860625	5.06796455416667	5.27774926458333
CRHBP	0.918370495833333	-0.960193609958333	-0.174067020125	0.34879265	3.50956724791667	5.45536952604167	-1.05054859941667	0.357853788875	-0.0439786319583333	0.417762558666667	0.478150213958333	0.650176611291667	5.94349387220833	4.5377547625	4.93531309583333	5.20051454895833	5.32227275554167	4.44531155416667	4.26161534375	5.19035305070833	5.33828119791667	5.92192803125	5.39215100625	5.93301828125
CLEC1B	-3.029508765	-3.00462867029167	-3.03652690820833	-3.24653774654167	0.246875026166667	1.14063087095833	-3.45498411904167	-3.38354588041667	-3.541056856125	-2.72905367	-3.03246633591667	-2.991138923	2.768660347625	0.139744874125	1.39914034020833	1.689858098	2.80768493016667	1.12794723375	-0.18605830525	1.10623592833333	1.76124080958333	2.1119743665	1.15023572704167	2.48630787429167
C12orf48	-3.288685254875	-1.95929232291667	-2.52414476454167	-3.2591117475	-3.78975721320833	-4.04169615833333	-2.56480803333333	-2.670128117	-3.6584854125	-1.98457620808333	-3.11868633958333	-1.54804088520833	-4.68281544929167	-4.97735508958333	-5.03652907916667	-4.4911197825	-4.70024906320833	-4.737032323625	-4.77984557291667	-4.8279792125	-5.2648115625	-4.77510522641667	-4.58392492916667	-4.37986288541667
HIST1H2BJ	6.72141945625	5.51007870416667	6.468977825	6.74115830833333	4.89146647916667	5.408519425	7.35751049095833	6.74115830833333	6.54699334095833	6.76262409791667	6.50399138125	7.1354250625	3.92692359583333	4.26763221666667	4.40848997220833	3.60614897395833	3.848414888875	4.30266718333333	4.957228515625	5.30669145625	4.098039536125	3.80839192879167	5.03011604375	3.51527102666667
SSR2	5.06796455416667	5.745056817375	5.20051454895833	5.11444091875	4.93022182429167	4.53490202916667	5.38655960554167	5.22252017016667	5.32227275554167	5.54876716666667	5.23923988541667	4.98123971041667	3.98332528195833	4.455480904875	4.02730740208333	3.88508329270833	4.15265706458333	4.26763221666667	4.70154571633333	4.15265706458333	3.64645142604167	3.97259896875	4.47278988125	4.000548868875
CXCL14	-3.358346219375	-4.4209475065	-4.00359881804167	-3.62528910541667	0.821480682458333	3.04984965416667	-3.539167666	-2.62906935104167	-3.62028808679167	-3.15488599320833	-2.09160992675	-3.18045154870833	3.34928695625	1.22494950695833	1.89272574145833	2.35593959	2.32333485541667	3.24271674791667	1.96465321666667	2.92996008416667	2.59253683266667	2.55381704679167	2.83854377145833	2.69065019208333
CCNF	-1.04225918058333	-0.844263936541667	-0.593298443916667	-2.134800992375	-2.49698817083333	-2.61657388925	-0.569847156958333	-0.87896637475	-0.36374950025	-0.185706634041667	-1.29450573666667	-0.416873242625	-3.72944090958333	-3.54432855279167	-2.81533762483333	-4.66715321804167	-4.012950773625	-4.75401013541667	-2.77424565279167	-2.90467163554167	-3.288685254875	-3.255978237375	-3.04966380791667	-4.748346275
LYVE1	-3.30934197625	-2.67478543054167	-1.989996444375	-1.22159021025	-0.791095950208333	2.24676723029167	-2.87280009554167	-1.05710402533333	1.09060948508333	-1.79188446191667	-2.22832819658333	-1.99148531891667	2.86377795875	1.850683405625	2.54419801041667	2.80431008416667	1.94094044729167	2.82131631979167	2.15145595925	1.15688873416667	3.08443056652083	2.43733559708333	2.29215608458333	2.40707350208333
WDR67	-0.401580485833333	-0.553367672791667	-0.674480007541667	-0.242814298166667	-0.925482342125	-1.729381867375	-0.806557118125	-0.130957263666667	0.0263670094166667	-0.567509963708333	-1.091156174375	-0.858822648291667	-2.11619805775	-1.8311453805	-1.77441090708333	-2.27645157116667	-2.098337922	-2.33603414720833	-1.45896816179167	-1.689945217625	-1.93905175116667	-1.63550738195833	-2.218744958375	-2.005324913625
